cex;nama_token;ticker;sc;decimals
MEXC;Libertum;LBM;0x56A38E7216304108E841579041249fEb236C887b;18
MEXC;GAME by Virtuals;GAMEVIRTUAL;0x1C4CcA7C5DB003824208aDDA61Bd749e55F463a3;18
MEXC;IncomRWA;IRWA;0x833f973406E07830d494cBe5FaBBc3AE9c750c1F;18
MEXC;Defactor;DEFACTOR;0x0b0E6E32E4d69cB418630163574959108EdCB80E;18
MEXC;TOWNS;TOWNS;0x00000000A22C618fd6b4D7E9A335C4B96B189a38;18
MEXC;Refacta AI;REFACTA;0x755025385B692A423039510D64c8B02156ACb813;18
MEXC;PAID Network;PAID;0x655A51e6803faF50D4acE80fa501af2F29C856cF;18
MEXC;Lingo;LINGO;0xfb42Da273158B0F642F59F2Ba7cc1d5457481677;18
MEXC;FluxAi;FLUXAI;0x24147e6500766C66b8325cf340038cBeDcA090b2;18
MEXC;Lyvely;LVLY;0xc734635CD30E882037C3f3De1EbCCF9fA9D27D9F;18
MEXC;Mr. Miggles;MIGGLES;0xB1a03EdA10342529bBF8EB700a06C60441fEf25d;18
MEXC;AUKI;AUKI;0xF9569cFb8FD265e91aa478d86ae8c78b8AF55Df4;18
MEXC;Lympid;LYP;0x4837b18a6d7aF6159c8665505B90a2ed393255E0;18
MEXC;BSX Protocol;BSX;0xD47F3E45B23b7594F5d5e1CcFde63237c60BE49e;18
MEXC;Defi App;HOME;0x4BfAa776991E85e5f8b1255461cbbd216cFc714f;18
MEXC;Spheron Network;SPON;0x080D43c2164AFdBc3712422CE78Ab902ccaB5CA1;18
MEXC;PlaysOut;PLAY;0x853a7c99227499DbA9dB8C3A02aA691aFDeBf841;18
MEXC;Zora;ZORA;0x1111111111166b7FE7bd91427724B487980aFc69;18
MEXC;Sign;SIGN;0x868FCEd65edBF0056c4163515dD840e9f287A4c3;18
MEXC;SXT;SXT;0xA2c22252cDc8b7cDdEe1B0b2E242818509fCf7b8;18
MEXC;Mamo;MAMO;0x7300B37DfdfAb110d83290A29DfB31B1740219fE;18
MEXC;GAIA;GAIA;0x6FbF03Efa4363cA0aFe0C9C3906F7D610890B683;18
MEXC;Reflect;RFL;0x6e2c81b6c2C0e02360F00a0dA694e489acB0b05e;18
MEXC;Aixbt;AIXBT;0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825;18
MEXC;AWE Network;AWE;0x1B4617734C43F6159F3a70b7E06d883647512778;18
MEXC;Mey Network;MEY;0x8bFAc1b375bf2894D6F12fb2Eb48B1C1a7916789;18
MEXC;Cookie DAO;COOKIE;0xC0041EF357B183448B235a8Ea73Ce4E4eC8c265F;18
MEXC;Heroes of Mavia;MAVIA;0x24fcFC492C1393274B6bcd568ac9e225BEc93584;18
MEXC;zkVerify;VFY;0xa749dE6c28262B7ffbc5De27dC845DD7eCD2b358;18
MEXC;Prompt;PROMPT;0x30c7235866872213F68cb1F08c37Cb9eCCB93452;18
MEXC;Giza;GIZA;0x590830dFDf9A3F68aFCDdE2694773dEBDF267774;18
MEXC;Chainbase;C;0xba12BC7B210E61e5D3110B997A63Ea216e0E18F7;18
MEXC;Sapien;SAPIEN;0xC729777d0470F30612B1564Fd96E8Dd26f5814E3;18
MEXC;Chis AI;CHISAI;0x21023e347CF3c69355dAF36107945876E2c4071a;18
MEXC;CARV;CARV;0xc08Cd26474722cE93F4D0c34D16201461c10AA8C;18
MEXC;SyncVault;SVTS;0xb4e017223Fd3D639d0264DE4Da1b9E080325Cb5E;18
MEXC;FLock.io;FLOCK;0x5aB3D4c385B400F3aBB49e80DE2fAF6a88A7B691;18
MEXC;Ribbita by Virtuals;TIBBIR;0xA4A2E2ca3fBfE21aed83471D28b6f65A233C6e00;18
MEXC;Edge;EDGE;0xED6E000dEF95780fb89734c07EE2ce9F6dcAf110;18
MEXC;MIRA;MIRA;0x7AaFD31a321d3627b30A8e2171264B56852187fe;18
MEXC;SoSoValue;SOSO;0x624e2e7fDc8903165F64891672267AB0FCB98831;18
MEXC;Virtuals Protocol;VIRTUAL;0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b;18
MEXC;Avantis;AVNT;0x696F9436B67233384889472Cd7cD58A6fB5DF4f1;18
MEXC;Aerodrome Finance;AERO;0x940181a94A35A4569E4529A3CDfB74e38FD98631;18
MEXC;luminous;LUM;0x0fD7a301B51d0A83FCAf6718628174D527B373b6;18
MEXC;Kaito;KAITO;0x98d0baa52b2D063E780DE12F615f963Fe8537553;18
MEXC;ZEEBU;ZBU;0x2C8C89C442436CC6C0a77943E09c8Daf49Da3161;18
MEXC;tokenbot;CLANKER;0x1bc0c42215582d5A085795f4baDbaC3ff36d1Bcb;18
